"period","practice_code","lsoa","population"
"2019-04-01","B82047","E01013361","1019"
"2019-04-01","B82047","E01013362","683"
"2019-04-01","B82047","E01013363","1673"
"2019-04-01","B82047","E01013364","889"
"2019-04-01","B82047","E01013365","438"
"2019-04-01","B82047","E01013366","67"
"2019-04-01","B82047","E01013368","51"
"2019-04-01","B82047","E01013369","66"
"2019-04-01","B82047","E01013378","8213"
"2019-04-01","B82047","E01013379","58"
"2019-04-01","B82047","E01013380","123"
"2019-04-01","B82047","E01013381","110"
"2019-04-01","B82047","E01013382","46"
"2019-04-01","B82047","E01013383","172"
"2019-04-01","B82047","E01013384","231"
"2019-04-01","B82047","E01013385","27"
"2019-04-01","B82047","E01013386","22"
"2019-04-01","B82047","E01013387","45"
"2019-04-01","B82047","E01013388","31"
"2019-04-01","B82047","E01013389","46"
"2019-04-01","B82047","E01013390","36"
"2019-04-01","B82047","E01013391","62"
"2019-04-01","B82047","E01013395","22"
"2019-04-01","B82047","E01013398","523"
"2019-04-01","B82047","E01013399","211"
"2019-04-01","B82047","E01013400","702"
"2019-04-01","B82047","E01013401","416"
"2019-04-01","B82047","E01013402","944"
"2019-04-01","B82047","E01013403","781"
"2019-04-01","B82047","E01013406","24"
"2019-04-01","B82047","E01013412","97"
"2019-04-01","B82047","E01013413","46"
"2019-04-01","B82047","E01013414","89"
"2019-04-01","B82047","E01013416","70"
"2019-04-01","B82047","E01013417","52"
"2019-04-01","B82047","E01013418","64"
"2019-04-01","B82047","E01013419","437"
"2019-04-01","B82047","E01013420","850"
"2019-04-01","B82047","E01013450","23"
"2019-04-01","B82047","E01033067","248"
"2019-04-01","B82047","E01033068","112"
"2019-04-01","B82047","E01033069","75"
"2019-04-01","B82047","E01033070","618"
"2019-04-01","B82064","E01027594","106"
"2019-04-01","B82064","E01027595","106"
"2019-04-01","B82064","E01027596","65"
"2019-04-01","B82064","E01027600","123"
"2019-04-01","B82064","E01027601","124"
"2019-04-01","B82064","E01027619","1168"
"2019-04-01","B82064","E01027622","30"
"2019-04-01","B82064","E01027634","1443"
"2019-04-01","B82064","E01027636","28"
"2019-04-01","B82068","E01027627","43"
"2019-04-01","B82068","E01027636","24"
"2019-04-01","B82068","E01027775","161"
"2019-04-01","B82068","E01027776","26"
"2019-04-01","B82068","E01027777","50"
"2019-04-01","B82068","E01027780","1148"
"2019-04-01","B82068","E01027781","1091"
"2019-04-01","B82068","E01027782","41"
"2019-04-01","B82068","E01027783","228"
"2019-04-01","B82068","E01027784","97"
"2019-04-01","B82068","E01027800","336"
"2019-04-01","B82071","E01013340","923"
"2019-04-01","B82071","E01013341","918"
"2019-04-01","B82071","E01013342","1068"
"2019-04-01","B82071","E01013354","51"
"2019-04-01","B82071","E01013355","97"
"2019-04-01","B82071","E01013356","26"
"2019-04-01","B82071","E01013357","195"
"2019-04-01","B82071","E01013412","30"
"2019-04-01","B82071","E01013414","26"
"2019-04-01","B82071","E01013421","303"
"2019-04-01","B82071","E01013423","868"
"2019-04-01","B82071","E01013424","938"
"2019-04-01","B82071","E01013425","1058"
"2019-04-01","B82071","E01027875","831"
"2019-04-01","B82073","E01011297","305"
"2019-04-01","B82073","E01011298","1258"
"2019-04-01","B82073","E01011299","54"
"2019-04-01","B82073","E01027888","205"
"2019-04-01","B82073","E01027891","535"
"2019-04-01","B82073","E01027892","238"
"2019-04-01","B82073","E01027893","933"
"2019-04-01","B82073","E01027894","930"
"2019-04-01","B82073","E01027895","443"
"2019-04-01","B82073","E01027898","2219"
"2019-04-01","B82073","E01027899","722"
"2019-04-01","B82073","E01027904","132"
"2019-04-01","B82073","E01027914","256"
"2019-04-01","B82073","E01027915","550"
"2019-04-01","B82073","E01027916","304"
"2019-04-01","B82073","E01027917","517"
"2019-04-01","B82073","E01027923","25"
"2019-04-01","B82074","E01027876","713"
"2019-04-01","B82074","E01027877","544"
"2019-04-01","B82074","E01027878","568"
"2019-04-01","B82074","E01027879","514"
"2019-04-01","B82074","E01027880","463"
"2019-04-01","B82074","E01027881","439"
"2019-04-01","B82074","E01027882","649"
"2019-04-01","B82074","E01027883","148"
"2019-04-01","B82074","E01027884","303"
"2019-04-01","B82074","E01027886","772"
"2019-04-01","B82074","E01027887","744"
"2019-04-01","B82074","E01027888","46"
"2019-04-01","B82074","E01027890","241"
"2019-04-01","B82074","E01027893","337"
"2019-04-01","B82074","E01027894","426"
"2019-04-01","B82074","E01027895","336"
"2019-04-01","B82074","E01027896","1303"
"2019-04-01","B82074","E01027897","1119"
"2019-04-01","B82074","E01027901","97"
"2019-04-01","B82074","E01027902","75"
"2019-04-01","B82074","E01027905","953"
"2019-04-01","B82074","E01027906","460"
"2019-04-01","B82074","E01027907","522"
"2019-04-01","B82074","E01027908","715"
"2019-04-01","B82074","E01027909","1215"
"2019-04-01","B82074","E01027910","2012"
"2019-04-01","B82074","E01027911","608"
"2019-04-01","B82074","E01027912","294"
"2019-04-01","B82074","E01027913","508"
"2019-04-01","B82077","E01027774","25"
"2019-04-01","B82077","E01027776","364"
"2019-04-01","B82077","E01027777","934"
"2019-04-01","B82077","E01027780","589"
"2019-04-01","B82077","E01027781","96"
"2019-04-01","B82077","E01027782","49"
"2019-04-01","B82077","E01027783","1469"
"2019-04-01","B82077","E01027784","1537"
"2019-04-01","B82077","E01027792","82"
"2019-04-01","B82077","E01027793","44"
"2019-04-01","B82077","E01027794","74"
"2019-04-01","B82077","E01027795","43"
"2019-04-01","B82077","E01027800","632"
"2019-04-01","B82079","E01027594","147"
"2019-04-01","B82079","E01027595","144"
"2019-04-01","B82079","E01027596","106"
"2019-04-01","B82079","E01027601","1222"
"2019-04-01","B82079","E01027622","1273"
"2019-04-01","B82079","E01027634","23"
"2019-04-01","B82079","E01027778","21"
"2019-04-01","B82079","E01027782","27"
"2019-04-01","B82079","E01027799","423"
"2019-04-01","B82080","E01013057","76"
"2019-04-01","B82080","E01013059","368"
"2019-04-01","B82080","E01013060","1925"
"2019-04-01","B82080","E01013061","1601"
"2019-04-01","B82080","E01013119","112"
"2019-04-01","B82080","E01013126","484"
"2019-04-01","B82080","E01013348","24"
"2019-04-01","B82080","E01013351","1210"
"2019-04-01","B82080","E01013352","1186"
"2019-04-01","B82080","E01013370","82"
"2019-04-01","B82080","E01013371","47"
"2019-04-01","B82080","E01013372","58"
"2019-04-01","B82080","E01013373","88"
"2019-04-01","B82080","E01013374","95"
"2019-04-01","B82080","E01013375","69"
"2019-04-01","B82080","E01013376","75"
"2019-04-01","B82080","E01013377","46"
"2019-04-01","B82080","E01013386","47"
"2019-04-01","B82080","E01013404","226"
"2019-04-01","B82080","E01013405","248"
"2019-04-01","B82080","E01013406","203"
"2019-04-01","B82080","E01013407","324"
"2019-04-01","B82080","E01013408","330"
"2019-04-01","B82080","E01013409","670"
"2019-04-01","B82080","E01013410","97"
"2019-04-01","B82080","E01013411","401"
"2019-04-01","B82080","E01013419","102"
"2019-04-01","B82080","E01013436","926"
"2019-04-01","B82080","E01013437","133"
"2019-04-01","B82080","E01013438","1630"
"2019-04-01","B82080","E01013439","1383"
"2019-04-01","B82080","E01013440","1566"
"2019-04-01","B82080","E01027601","95"
"2019-04-01","B82080","E01027622","56"
"2019-04-01","B82080","E01027778","169"
"2019-04-01","B82080","E01027782","32"
"2019-04-01","B82080","E01027797","1243"
"2019-04-01","B82080","E01027799","1134"
"2019-04-01","B82080","E01027803","23"
"2019-04-01","B82081","E01013022","65"
"2019-04-01","B82081","E01013057","1040"
"2019-04-01","B82081","E01013058","139"
"2019-04-01","B82081","E01013059","496"
"2019-04-01","B82081","E01013122","86"
"2019-04-01","B82081","E01013126","61"
"2019-04-01","B82081","E01013127","682"
"2019-04-01","B82081","E01013351","652"
"2019-04-01","B82081","E01013352","434"
"2019-04-01","B82081","E01013419","28"
"2019-04-01","B82081","E01013450","351"
"2019-04-01","B82081","E01013451","1237"
"2019-04-01","B82081","E01013452","1350"
"2019-04-01","B82081","E01027797","30"
"2019-04-01","B82081","E01027900","189"
"2019-04-01","B82083","E01013335","403"
"2019-04-01","B82083","E01013336","381"
"2019-04-01","B82083","E01013337","289"
"2019-04-01","B82083","E01013338","500"
"2019-04-01","B82083","E01013339","298"
"2019-04-01","B82083","E01013340","74"
"2019-04-01","B82083","E01013341","66"
"2019-04-01","B82083","E01013342","64"
"2019-04-01","B82083","E01013343","1238"
"2019-04-01","B82083","E01013344","1218"
"2019-04-01","B82083","E01013345","1219"
"2019-04-01","B82083","E01013346","1174"
"2019-04-01","B82083","E01013347","1130"
"2019-04-01","B82083","E01013348","1497"
"2019-04-01","B82083","E01013349","720"
"2019-04-01","B82083","E01013350","912"
"2019-04-01","B82083","E01013352","23"
"2019-04-01","B82083","E01013353","562"
"2019-04-01","B82083","E01013354","683"
"2019-04-01","B82083","E01013355","859"
"2019-04-01","B82083","E01013356","750"
"2019-04-01","B82083","E01013357","595"
"2019-04-01","B82083","E01013358","177"
"2019-04-01","B82083","E01013359","471"
"2019-04-01","B82083","E01013360","29"
"2019-04-01","B82083","E01013361","72"
"2019-04-01","B82083","E01013362","72"
"2019-04-01","B82083","E01013363","260"
"2019-04-01","B82083","E01013364","192"
"2019-04-01","B82083","E01013365","69"
"2019-04-01","B82083","E01013366","1097"
"2019-04-01","B82083","E01013368","1337"
"2019-04-01","B82083","E01013369","987"
"2019-04-01","B82083","E01013370","67"
"2019-04-01","B82083","E01013371","91"
"2019-04-01","B82083","E01013372","50"
"2019-04-01","B82083","E01013373","78"
"2019-04-01","B82083","E01013374","87"
"2019-04-01","B82083","E01013375","50"
"2019-04-01","B82083","E01013376","40"
"2019-04-01","B82083","E01013377","108"
"2019-04-01","B82083","E01013378","40"
"2019-04-01","B82083","E01013379","168"
"2019-04-01","B82083","E01013380","482"
"2019-04-01","B82083","E01013381","210"
"2019-04-01","B82083","E01013382","358"
"2019-04-01","B82083","E01013383","716"
"2019-04-01","B82083","E01013384","214"
"2019-04-01","B82083","E01013385","235"
"2019-04-01","B82083","E01013386","449"
"2019-04-01","B82083","E01013387","232"
"2019-04-01","B82083","E01013388","131"
"2019-04-01","B82083","E01013389","143"
"2019-04-01","B82083","E01013390","524"
"2019-04-01","B82083","E01013391","448"
"2019-04-01","B82083","E01013392","408"
"2019-04-01","B82083","E01013393","400"
"2019-04-01","B82083","E01013394","510"
"2019-04-01","B82083","E01013395","389"
"2019-04-01","B82083","E01013396","594"
"2019-04-01","B82083","E01013397","313"
"2019-04-01","B82083","E01013398","63"
"2019-04-01","B82083","E01013399","154"
"2019-04-01","B82083","E01013400","185"
"2019-04-01","B82083","E01013401","111"
"2019-04-01","B82083","E01013402","60"
"2019-04-01","B82083","E01013403","67"
"2019-04-01","B82083","E01013404","181"
"2019-04-01","B82083","E01013405","207"
"2019-04-01","B82083","E01013406","286"
"2019-04-01","B82083","E01013407","65"
"2019-04-01","B82083","E01013408","88"
"2019-04-01","B82083","E01013409","127"
"2019-04-01","B82083","E01013410","110"
"2019-04-01","B82083","E01013411","173"
"2019-04-01","B82083","E01013412","100"
"2019-04-01","B82083","E01013413","94"
"2019-04-01","B82083","E01013414","76"
"2019-04-01","B82083","E01013416","149"
"2019-04-01","B82083","E01013417","147"
"2019-04-01","B82083","E01013418","87"
"2019-04-01","B82083","E01013419","168"
"2019-04-01","B82083","E01013420","120"
"2019-04-01","B82083","E01013421","166"
"2019-04-01","B82083","E01013422","229"
"2019-04-01","B82083","E01013423","46"
"2019-04-01","B82083","E01013425","70"
"2019-04-01","B82083","E01013426","70"
"2019-04-01","B82083","E01013427","67"
"2019-04-01","B82083","E01013428","782"
"2019-04-01","B82083","E01013429","1383"
"2019-04-01","B82083","E01013430","1177"
"2019-04-01","B82083","E01013431","1181"
"2019-04-01","B82083","E01013432","1158"
"2019-04-01","B82083","E01013433","859"
"2019-04-01","B82083","E01013434","907"
"2019-04-01","B82083","E01013435","800"
"2019-04-01","B82083","E01013436","79"
"2019-04-01","B82083","E01013437","82"
"2019-04-01","B82083","E01013438","64"
"2019-04-01","B82083","E01013439","46"
"2019-04-01","B82083","E01013440","27"
"2019-04-01","B82083","E01013441","485"
"2019-04-01","B82083","E01013442","291"
"2019-04-01","B82083","E01013443","381"
"2019-04-01","B82083","E01013444","293"
"2019-04-01","B82083","E01013445","287"
"2019-04-01","B82083","E01013446","254"
"2019-04-01","B82083","E01013447","251"
"2019-04-01","B82083","E01013448","304"
"2019-04-01","B82083","E01013449","445"
"2019-04-01","B82083","E01027619","470"
"2019-04-01","B82083","E01027684","22"
"2019-04-01","B82083","E01027875","43"
"2019-04-01","B82083","E01033067","225"
"2019-04-01","B82083","E01033068","207"
"2019-04-01","B82083","E01033069","122"
"2019-04-01","B82083","E01033070","1139"
"2019-04-01","B82097","E01027876","366"
"2019-04-01","B82097","E01027877","405"
"2019-04-01","B82097","E01027878","335"
"2019-04-01","B82097","E01027879","271"
"2019-04-01","B82097","E01027880","248"
"2019-04-01","B82097","E01027881","296"
"2019-04-01","B82097","E01027882","337"
"2019-04-01","B82097","E01027883","75"
"2019-04-01","B82097","E01027884","128"
"2019-04-01","B82097","E01027885","40"
"2019-04-01","B82097","E01027886","222"
"2019-04-01","B82097","E01027887","415"
"2019-04-01","B82097","E01027890","103"
"2019-04-01","B82097","E01027893","224"
"2019-04-01","B82097","E01027894","401"
"2019-04-01","B82097","E01027895","244"
"2019-04-01","B82097","E01027896","266"
"2019-04-01","B82097","E01027897","339"
"2019-04-01","B82097","E01027900","50"
"2019-04-01","B82097","E01027901","37"
"2019-04-01","B82097","E01027902","33"
"2019-04-01","B82097","E01027905","1125"
"2019-04-01","B82097","E01027906","955"
"2019-04-01","B82097","E01027907","819"
"2019-04-01","B82097","E01027908","782"
"2019-04-01","B82097","E01027909","616"
"2019-04-01","B82097","E01027910","1015"
"2019-04-01","B82097","E01027911","295"
"2019-04-01","B82097","E01027912","118"
"2019-04-01","B82097","E01027913","239"
"2019-04-01","B82098","E01013335","75"
"2019-04-01","B82098","E01013336","53"
"2019-04-01","B82098","E01013337","110"
"2019-04-01","B82098","E01013338","137"
"2019-04-01","B82098","E01013339","79"
"2019-04-01","B82098","E01013340","183"
"2019-04-01","B82098","E01013341","170"
"2019-04-01","B82098","E01013342","122"
"2019-04-01","B82098","E01013343","369"
"2019-04-01","B82098","E01013344","265"
"2019-04-01","B82098","E01013345","185"
"2019-04-01","B82098","E01013346","187"
"2019-04-01","B82098","E01013347","72"
"2019-04-01","B82098","E01013348","193"
"2019-04-01","B82098","E01013349","57"
"2019-04-01","B82098","E01013350","162"
"2019-04-01","B82098","E01013353","136"
"2019-04-01","B82098","E01013354","79"
"2019-04-01","B82098","E01013355","118"
"2019-04-01","B82098","E01013356","70"
"2019-04-01","B82098","E01013357","409"
"2019-04-01","B82098","E01013358","365"
"2019-04-01","B82098","E01013359","138"
"2019-04-01","B82098","E01013360","101"
"2019-04-01","B82098","E01013361","262"
"2019-04-01","B82098","E01013362","176"
"2019-04-01","B82098","E01013363","435"
"2019-04-01","B82098","E01013364","322"
"2019-04-01","B82098","E01013365","169"
"2019-04-01","B82098","E01013366","745"
"2019-04-01","B82098","E01013368","377"
"2019-04-01","B82098","E01013369","586"
"2019-04-01","B82098","E01013378","563"
"2019-04-01","B82098","E01013379","152"
"2019-04-01","B82098","E01013380","165"
"2019-04-01","B82098","E01013381","134"
"2019-04-01","B82098","E01013382","116"
"2019-04-01","B82098","E01013383","406"
"2019-04-01","B82098","E01013384","176"
"2019-04-01","B82098","E01013385","100"
"2019-04-01","B82098","E01013386","206"
"2019-04-01","B82098","E01013387","175"
"2019-04-01","B82098","E01013388","123"
"2019-04-01","B82098","E01013389","100"
"2019-04-01","B82098","E01013390","232"
"2019-04-01","B82098","E01013391","260"
"2019-04-01","B82098","E01013392","70"
"2019-04-01","B82098","E01013393","117"
"2019-04-01","B82098","E01013394","66"
"2019-04-01","B82098","E01013395","144"
"2019-04-01","B82098","E01013396","101"
"2019-04-01","B82098","E01013397","195"
"2019-04-01","B82098","E01013398","65"
"2019-04-01","B82098","E01013399","124"
"2019-04-01","B82098","E01013400","239"
"2019-04-01","B82098","E01013401","70"
"2019-04-01","B82098","E01013402","84"
"2019-04-01","B82098","E01013403","134"
"2019-04-01","B82098","E01013404","76"
"2019-04-01","B82098","E01013405","84"
"2019-04-01","B82098","E01013406","145"
"2019-04-01","B82098","E01013407","58"
"2019-04-01","B82098","E01013408","29"
"2019-04-01","B82098","E01013409","60"
"2019-04-01","B82098","E01013410","58"
"2019-04-01","B82098","E01013411","68"
"2019-04-01","B82098","E01013412","1258"
"2019-04-01","B82098","E01013413","889"
"2019-04-01","B82098","E01013414","1199"
"2019-04-01","B82098","E01013416","415"
"2019-04-01","B82098","E01013417","417"
"2019-04-01","B82098","E01013418","471"
"2019-04-01","B82098","E01013419","175"
"2019-04-01","B82098","E01013420","126"
"2019-04-01","B82098","E01013422","49"
"2019-04-01","B82098","E01013423","25"
"2019-04-01","B82098","E01013424","32"
"2019-04-01","B82098","E01013425","34"
"2019-04-01","B82098","E01013426","27"
"2019-04-01","B82098","E01013427","30"
"2019-04-01","B82098","E01013428","123"
"2019-04-01","B82098","E01013429","107"
"2019-04-01","B82098","E01013431","94"
"2019-04-01","B82098","E01013432","122"
"2019-04-01","B82098","E01013433","65"
"2019-04-01","B82098","E01013434","119"
"2019-04-01","B82098","E01013435","92"
"2019-04-01","B82098","E01013441","71"
